id,ingredients,ingredients_en,ingredient_list,ingredient_list_en,directions,directions_en,raw_text,title,url,,,
r70,"lomo; carne; tocino; sal; nuex moscado; huevo; pan; vino;  jamón; berenjena, caldo","pork; beef; bacon; salt; nutmeg; egg; bread; wine; eggplant, broth",lomo; carne de res; carne de cerdo; tocino; sal; nuez moscada; 1 huevo crudo; migas de pan blanco; un vaso de vino Sauterne; huevo duro;  jamón legumbres; sal pimienta; un poco de caldo,"pork tenderloin; beef; bacon; salt; nutmeg; 1 raw egg; white bread crumbs; a glass of Sauterne wine; vegetables; pepper salt; a little broth
","Se escoge el lomo, se abre por la mitad a lo largo y se aplasta con mucho cuidado para que se estire la carne.; Se muelen carne de res, de cerdo, tocino, sal y nuez moscada, se le añade 1 huevo crudo, migas de pan blanco y un vaso de vino Sauterne.; Se coloca esta mezcla sobre el lomo, se agrega al relleno lascas de huevo duro y jamón, se enrolla y se ata para que no se salga el relleno.; Se rodea con legumbres cortadas menudamente, se rocía con vino blanco, sal, pimienta y un poco de caldo.; Al quedar el lomo perfectamente cocido en el horno, para que tome color se pasa el jugo correspondiente y se sirve muy
caliente rodeándolo de berenjenas asadas.; Puede también serirse frío, con salsa mayonesa.","Choose the loin and cut it down the middle and open it lengthwise and spread very carefully so that the meat is stretched.; Grind beef, pork, bacon, salt and nutmeg, add 1 raw egg, white bread crumbs and a glass of Sauterne wine.; Place the mixture on the loin, add slices of hard-boiled egg and ham to the filling; Roll and tie the meat so that the filling does not come out.; Surround  delicately cut legumes, drizzle with white wine, salt, pepper and a little broth.; When the loin is perfectly cooked in the oven, when it has color, the corresponding juice is passed and served very hot surrounding it with roasted eggplants.; It can also be served cold with mayonnaise.","Se escoge el lomo, se abre por
la mitad a lo largo y se aplasta
con mucho cuidado para que se estire la carne.
Se muelen carne de res, de
cerdo, tocino, sal y nuez mos- cada, se le añade 1 huevo crudo,
migas de pan blanco y un vaso de vino Sauterne. Se coloca esta
mezcla sobre el lomo, se agrega
al relleno lascas de huevo duro
y jamón, se enrolla y se ata pa- ra que no se salga el relleno.
Se rodea con legumbres cortadas menudamente, se rocía con vino blanco, sal, pimienta y un
poco de caldo.
Al quedar el lomo perfectamente cocido en el horno, para
que tome color se pasa el jugo
correspondiente y se sirve muy
caliente rodeándolo de berenjenas asadas.
Puede también seryirge frío,
con salsa mayonesa.",lomo de cerdo relleno a la parisiense,https://chroniclingamerica.loc.gov/lccn/sn82001257/1957-06-01/ed-1/seq-5/,,,
r71,ternera; sal; pan; queso; huevo; limón; salsa de tomate,veal; salt; bread; cheese; egg; lemon; tomato sauce,ternera; sal; pan; queso; huevo; limón; salsa de tomate,veal; salt; bread; cheese; egg; lemon; tomato sauce,"Se limpian las chuletas, se sazonan con sal, se pasan por migas de pan blanco, con algo de queso rallado, por huevo batido y por último por la miga de pan mezclada con la cantidad deseada de queso.; Se fríen bien doradas.; Sírvanse adornadas con limón y salsa de tomate.","
Clean the veal chops and season with salt, cover in white bread crumbs and some grated cheese, beaten egg and finally in bread crumbs mixed with the desired amount of cheese.; Fry until well browned.; Serve  garnished with lemon and tomato sauce.
","Se limpian las chuletas, se sa- zonan con sal, se pasan por migas de pan blanco, con algo de
queso rallado, por huevo batido y
por último por la miga de pan
mezclada con la cantidad deseada de queso. Se fríen bien doradas.
Sírvanse adornadas con limón
y salsa de tomate.",chuletas de ternera a la milanesa,https://chroniclingamerica.loc.gov/lccn/sn82001257/1957-05-26/ed-1/seq-5/,,,
r72,"papas; sal; mantequilla;
huevo; manteca",potatoes; salt; butter; eggs; lard,"1 1-2 libras de papas; 1 cucharadita de sal; 3 cucharadas de mantequilla;
5 huevos; 1 libra de manteca",1 1/2 pounds potatoes; 1 teaspoon salt; 3 tablespoons butter; 5 eggs; 1 pound butter,Hierva y maje las papas.; Añadale la mantequilla y los huevos uno a uno y bata al agregarlos.; Fría en manteca caliente por cucharadas.; Escurra y sírvalos en almíbar o espolvoree con azúcar.,Boil and mash the potatoes.; Add the butter and eggs one by one and beat when adding.; Fry in hot lard by tablespoons.; Drain and serve in syrup or sprinkle with sugar.,"1 1-2 libras de papas
1 cuchara dita de sal
3 cucharadas de mantequilla
5 huevos
1 libra de manteca
Hierva y maje las papas. Añadale la mentequilla y los huevos uno a uno y bata al agregarlos.
Fría en manteca caliente por cu- charadas. Escurra y sírvalos en
almíbar o espolvoree con azú- car.",buñuelos de papas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1957-11-03/ed-1/seq-5/,,,
r73,leche condensada; agua; huevo; harina; canela; vainilla,condensed milk; water; egg; flour; cinnamon; vanilla,1-2 lata de Leche Condensada; 1 taza de agua; 3 huevos; 1-2 cucharada de harina; 1-4 cucharadita de canela en polvo; 1-4 cucharadita esencia de vainilla,1/2 can of condensed milk; 1 cup water; 3 eggs; 1/2 tablespoons flour; /-4 teaspoon cinnamon powder; 1-4 teaspoon vanilla essence,"Se diluye la leche condensada en el agua, se agrega la harina y se perfuma, colocándola al fuego hasta que espese.; A la leche caliente se añaden, por cucharadas, las claras ya consistentes, previo su batido, bañándolas bien para que se cuezan las claras. Sacarlas luego con la espumadera y colocarlas en una fuente.; Las yemas ligeramente batidas se agregan a la leche caliente, se le da a ésta una ligera cocción y se vacia todo sobre las claras.","Dilute the condensed milk with the water, add the flour and heat on the stove until it thickens.; Add the egg whites to the hot milk by tablespoons; To the hot milk are added, by tablespoons, the already beatened egg whites, making sure to cover them so that the whites are cooked.; Then remove them with the skimmer and place them in a dish; Add the lightly beaten yolks to the hot milk and cook lightly then pour evertying over the egg whites.","1-2 lata de Leche Condensada
1 taza de agua
3 huevos
1-2 cucharada de harina
1-4 cucharadita de canela ea polvo
1-4 cucharadita esencia de vainilla
Se diluye la leche condensada en el agua, se agrega la harina
y se perfuma, colocándola al fuego hasta que espese. A la leche
caliente se añaden, por cucharadas, las claras ya consistentes,
previo su batido, bañándolas bien
para que se cuezan las claras. Sacarlas luego con la espumadera y
colocarlas en una fuente. Las yemas ligeramente batidas se agregan a la leche caliente; se le da a ésta una ligera cocción y se va- cia todo sobre las claras.",huevos a la nieve,https://chroniclingamerica.loc.gov/lccn/sn82001257/1957-10-20/ed-1/seq-5/,,,
r74,chocolate; azúcar; mantequilla; sirop de maíz; sal; leche; vainilla,"chocolate; sugar; butter; corn syrup; salt; milk; vanilla
","2 onzas de chocolate; 2 tazas de azúcar; 2 cucharadas de mantequilla; 2 cucharaditas de sirop de maíz; Un cuarto de cucharadita de sal; 1 y un cuarto taza de leche;
1 cucharadita de vainilla","2 ounces of chocolate; 2 cups sugar; 2 tablespoons butter; 2 teaspoons corn sirup; A quarter teaspoon of salt; 1 and a quarter cup of milk;
1 teaspoon vanilla","Ralle y derrita el chocolate, añada el azúcar, la sal, la mantequilla, el sirop de maíz y la leche.; Hierva hasta que se espese un poco y se forme una bola blanda al echar unas gotas en agua fría.; Retire del fuego y deje enfriar un poco.; Añada la vainilla y bata continuamente hasta que empiece a endurecer.; Vierta en un plato engrasado y marque en cuadros.","Grate and melt the chocolate, add the sugar, salt, butter, corn syrup and milk.; Boil until it thickens a little and forms a soft ball by pouring a few drops into cold water.; Remove from heat and let cool a little.; Add the vanilla and beat continuously until it begins to harden; Pour into a greased plate and cut into squares.","(20 pedacitos)
2 onzas de chocolate
2 tazas, de azúcar.
2 cucharadas de mantequilla.
2 cucharaditas de sir o p de
maíz.
Un cuarto de cucharadita de.
sal.
1 y un cuarto taza de leche
1 cucharadita de vainilla.
Ralle y derrita el chocolate,
añada el azúcar, la sal, la mantequilla, el sirop de maíz y la leche. Hierva hasta que se espese
un poco y se forme una bola
blanda al echar unas gotas en agua fría. Retire del fuego y deje enfriar un poco. Añada la vainilla y bata continuamente hasta que empiece a endurecer.
Vierta en un plato engrasado y
marque en cuadros.",fudge,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-03-02/ed-1/seq-5/,,,
r75,huevo; azúcar; harina; sal; pimienta; atún; mayonesa; jamón; lechuga; pimientos morrones; perejil,egg; sugar; flour; salt; pepper; tuna; mayonnaise; ham; lettuce; bell peppers; parsley, 6 huevos; 2 cucharadas de azúcar; 200 gramos de harina; sal; pimienta; 5 huevos; una lata de atún; mayonesa; 150 gramos de jamón picado y cocido; lechuga picada; 3 pimientos morrones; huevo picado; perejil picado," 6 eggs; 2 tablespoons sugar; 200 grams of flour; salt; pepper; 5 eggs; a can of tuna; mayonnaise; 150 grams of chopped and cooked ham; chopped lettuce; 3 bell peppers; chopped egg; chopped parsley
","Batir 6 huevos y 2 cucharadas de azúcar, entibiar al baño de maría, retirar y batir hasta espesaí.; Agregar despacio 200 gramos de harina, revolviendo sal y pimienta.; Cicolar en molde enmantecado y en harinado, 50 minutos en horno moderado, y desmoldar.; Preparar mayonesa de 5 huevos.; Abrir una lata de atún y mezclar con un poco de mayonesa.; Corrtar el biscochuelo ya frío en 4 capas.; En la primera
poner mayonesa y 150 gramos de jamón picado y cocido.; En la segunda lechuga picada y 3 pimientos morrones.; y en la tercera el atún con la mayonesa,.; Tapar con la cuarta capa, ebrir todo con mayonesa, pegar alrededor huevo picado y decorar la tapa con perejil picado, pimientos morrones picados y
huevo.; Rodear con un colchoneito de lechuga rizadita.","Beat 6 eggs and 2 tablespoons of sugar, warm in a bain-marie, remove and beat until thickened.; Slowly add 200 grams of flour, stirring salt and pepper; Pour into greased and flouered pan; Bake 50 minutes in moderate oven and remove from mold.; Prepare mayonnaise from 5 eggs.; Open a can of tuna and mix with a little mayonnaise.; Cut the now cold biscuit into 4 layers.; In the first put mayonnaise and 150 grams of cooked, chopped ham.; in the second chopped lettuce and 3 bell peppers.;  and in the third put the tuna with mayonnaise,.; Cover with the fourth layer.; Cover everything with mayonnaise, scatter chopped egg and decorate the top with chopped parsley, chopped bell peppers and
egg.; Serve on a bed of lettuce.","(Cocina Argentina)
Batir 6 huevos y 2 cucharadas de azúcar, entibiar al baño
de maría, retirar y batir hasta espesai; agregar despacio 200
gramos de harina, revolviendo sal
y pimienta. Cicolar en molde en- mantecado y en harinado, 50 minutos en horno moderado, y desmoldar. Preparar mayonesa de 5
huevos. Abrir una lata de atún y
mezclar con un poco de mayonesa. Corrtar el biscochuelo ya
frío en 4 capas, en la primera
poner mayonesa y 150 gramos de
jamón picado y cocido; en la segunda lechegua picada y 3 pimientos morrones y en ia ter- cera el atún con la mayonesa,
pe Tapar con la cuarta capa, e brir todo con mayonesa, pegar
alrededor huevo picado y deco- rar la tapa con perejil picado,
pimientos morrones picados y
huevo. Rodear con un colchoneito de lechuga rizadita.",torta fiambre de atun en aceite,https://chroniclingamerica.loc.gov/lccn/sn82001257/1957-09-26/ed-1/seq-5,,,
,,,,,,,"6 raciones
4 tazas de habichuelas tiernas
hervidas
4 tazas de salsa blanca
1 taza de queso rallado
Ponga en un molde engrasado
las habichuelas tiernas. Agregue
la salsa y espolvoréelas con el
queso. Cueza en horno de calor
moderado por 20 minutos.",habichuela tiernas au gratin,https://chroniclingamerica.loc.gov/lccn/sn82001257/1953-11-26/ed-1/seq-4/,,,
,,,,,,,"(6 raciones)
3 plátanos verdes.
1 libra de yautia.
3 cucharadas de manteca con
achiote.
1 cucharada de sal.
2 tazas de picadillo para relleno.
Manteca.
Monde los plátanos y la yautia
y échelos en agua con sal. Rállelos por la parte más fina del
rallo y añada la sal y la manteca. Extienda 2 cucharadas de masa sobre una hoja de plátano,
eche dos cucharaditas del relleno
y doble en forma de pastelillo.
Fría en manteca caliente hasta
que dore por ambos lados.",alcapurrias,https://chroniclingamerica.loc.gov/lccn/sn82001257/1953-12-18/ed-1/seq-4/,,,
,,,,,,,"8 raciones
4 berenjenas
2 tazas de picadillo para relleno
2 cucharadas de harina de trigo
2 huevos batidos
Manteca
Parta las berenjenas a k» largo, cueza hasta que ablanden.
Saque la pulpa con cuidado y mez- cle con el picadillo. Rellene las
berenjenas. Una el huevo, la harina y la sal y cúbralas. Frialas.",berejena rellena,https://chroniclingamerica.loc.gov/lccn/sn82001257/1953-12-19/ed-1/seq-4/,,,
,,,,,,,"(4 raciones).
1 1-2 libras de papas
1 cucharada de sal
2 huevos
1 taza de queso rallado
1-2 libra de manteca
Hierva y maje las papas. Añádale los huevos y el queso y fría
en manteca.",frituras de papas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-02-03/ed-1/seq-4/,,,
,,,,,,,"(10 a 12 raciones)
2 libras de tomates maduros.
1 litro de agua.
1 librg de azúcar.
1 raja de canela.
Eche los tomates en agua hirviendo por cinco minutos. Saque
del agua y escurra. Mida un litro
de agua, en que se hirvieron los
tomates. Añada el azúcar y la ca- nela y hierva por unos minutos.
Añada los tomates y cueza basta
que el almíbar esté espesa.
Retire del fuego.",dulce de tomate,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-02-04/ed-1/seq-4/,,,
,,,,,,,"Seis croquetas.
4 cucharadas de mantequilla
8 cucharadas de harina de
trigo
2 tazas de queso partido en
euadritos
1/2 taza de queso parmesano
2 huevos batidos
1/2 cucharadita de sal
1/8 cucharadita de pimienta
1 1/2 tazas de leche
1 taza de manteca
4 yemas batidas
1/4 cucharadita de sal
1 taza de polvo de galletas
Prepare una salsa blanca espesa
usando los primeros cinco ingredientes y añádale las yemas y el
queso. Cuando esté fría déle forma
de choquetas y reboce. Fríalas en manteca caliente y abundante y escurra en papel absorbente- Sirva",croquetas de queso,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-02-05/ed-1/seq-4/,,,
,,,,,,,"(20 buñuelos)
1.1-2 libras de papas.
1 cucharadita de sal.
3 cucharadas de mantequilla.
5 huevos.
1 libra de manteca.
Hierva y maje las papas. Añádale
la mantequilla y los huevos uno a
uno y bata al agregarlos. Fría en
manteca caliente por cucharadas.
Escurra y sírvalos en alm",buñuelos de papas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-02-06/ed-1/seq-4/,,,
,,,,,,,"6 RACIONES
1 libra de bacalao
12 taza de aceite de oliva
2 cebollas rebanadas
112 taza de salsa de tomate
12 taza de aceitunas
1 cucharada de alcaparras
2 dientes de ajo
1 libra de papas rebanadas
2 pimientos maduros asados
14 taza de pasas
Ponga el bacalao en agua caliente, quite el pellejo y las espinas
y corte en pedazos de tamaño mediano. En una cazuela ponga camadas de bacalao, cebollas y papas, la salsa de tomate, las aceitunas, las alcaparras y las pasas, el
ajo y tiras de pimientos. Vierta el
aceite y cueza a fuego lento durante 30 minutos. Puede cocerse en el
horno.",bacalao a la vizcaina,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-02-07/ed-1/seq-4/,,,
,,,,,,,"(10 Raciones)
1 taza de arroz
4 tazas de leche
1 cucharadita de sal
1 raja de canela
1 taza de azúcar
Ponga el arroz en agua por 2
horas. Escurra y añada la leche,
la sal y la canela y cueza a fuego
lento. Mueva constantemente.
Cuando el arroz haya absorbido
la mayor parte de la leche, añada
el azúcar. Retire del fuego cuando el grano esté blando.",arroz con leche,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-02-11/ed-1/seq-4/,,,
,,,,,,,"6 raciones
6 chuletas
1 cucharada de sal
4 cucharadita de pimienta
2 huevos batidos
1 taza de pan rallado
1/4 cucharadita de sal
Manteca
Remueva parte de la grasa de
las chuletas. Adobe con sal y
pimienta. Echelas en una sartén,
añada una taza de agua y deje
cocer a fuego lento por 15 mi- nutos. Reboce cada chuleta y tríalas en manteca caliente. Si desea, pueden hacerse en el horno.",chuletas rebozadas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-03-23/ed-1/seq-4/,,,
,,,,,,,"6 raciones
12 huevos cocidos duros
1 cucharadita de sal
3 lonjas de tocineta
1/2 taza de queso rallado
2 tazas de salsa blanca
Ve cucharadita de pimienta
Parta los huevos en dos cada
uno. Maje las yemas. Fría la
tocineta y parta en pedazos pequeños. Añada a las yemas majadas, sazone con sal y pimienta
y rellene las mitades de huevos.
Mezcle la salsa blanca con el
queso y vierta sobre los huevos
rellenos.",huevos rellenos con tocineta,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-03-24/ed-1/seq-4/,,,
,,,,,,,"40 mantecadas
1/2 tasas de harina de trigo
1/2 cucharadita de sal
1/2 taza de azúcar
1/2 taza de manteca
Mezcle y cierna juntos el azúcar, la harina y la sal. Añada
la harina a la manteca amasándola hasta que quede una masa
compacta. Forme unas galletitas,
coloque sobre el molde. Con el
cuchillo marque ligeramente dos
lineas en forma de cruz. Espolvoree con azúcar con color y
cueza en horno de calor moderado (350 F) por 30 minutos.",mantecadas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-03-26/ed-1/seq-5/,,,
,,,,,,,"6 raciones
6 tazas de caldo
1-2 libra de calabaza partida
en pedazos
2 cucharadas de harina
1 cucharada de mantequilla
Hierva la calabaza en el caldo.
Cuele y maje la calabaza. Mezcle la harina con un poco de
caldo frío, añada la mantequilla
y ponga al fuego, moviendo constantemente y añada el resto del
caldo. Sazone a gusto y sirva
caliente.",pure de calabaza,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-03-28/ed-1/seq-8/,,,
,,,,,,,"6 raciones
1 1-2 libras de babilla
1-4 taza de harina de trigo
1 cucharada de sal
1-2 cucharadita de pimienta
Manteca
1 taza de salsa de tomate
1-2 taza de agua
Cierna juntos la sal, la harina
y la pimienta. Corte los biftects, un poco gruesos, machaque y cúbralos con harina. Machaque otra
vez. Dore y agregue la salsa de tomate y el agua. Cueza a fuego
lento hasta que la carne esté
blanda. Añádale más agua si es
necesario.",biftec a la suiza,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-03-30/ed-1/seq-5/,,,
,,,,,,,"6 raciones
I chacotes
1-4 libra de jamón picado
1-2 taza de sofrito
1-2 encharadita de sal
1-2 tasa de agua
Monde los chayóles,. corte en
rebanadas finas. Añada el sofrito
y el jamón y sazone. Agregue el
agna y cueza a fuego lento hasta
que los chayóles estén cocidos.",chayote guisado,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-02/ed-1/seq-5/,,,
,,,,,,,"6 duraznos
6 ciruelas
Azúcar al gusto
Vino blanco
Esencia de vainilla
Pele los duramos y córtelos,
lo mismo que las ciruelas, en
trocitós. Colóquelos en un recipiente adecuado poniendo una leve capa de asúcar y otra de
fruta. Condimente el vino con la esencia de vainilla (algunas
gotas apenas) échelo sobre la en- salada, upe con una servilleta
y deje reposar en la refrigeradora un par de horas, más o
menos. Antes de servir revuelva un poco. Si gusta, puede añadirle crema o helado.",ensalada lency,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-04/ed-1/seq-5/,,,
,,,,,,,"*
1 taza de garbanzos
1 taza de guisantes
3 chorizos colorados
1 cucharadila de orégano
2 hojitas de laurel
1 ramita de perejil
1 cebolla 1 pimiento
Aceite y sal
Se dejan en remojo desde
el día anterior los garbanzos y
los guisantes, después de lavarlos
bien. Se ponen a hervir en la
misma agua en que han amanecido. Cuando tomen punto se les
agrega el laurel, el orégano, el
perejil, se pican la cebolla y
ios pimientos y se les saltea en
aceite con una pizca de sal y se
les añade esto junto con los chorizos en trozos. Se revuelve, se
deja reducir bien la salsa y se
sirve muy caliente.",potaje campesino,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-05/ed-1/seq-5/,,,
,,,,,,,"12 a 14 raciones
1 taza de harina de maíz
4 tazas de agua
1 cucharadita de sal
1 taza de queso blanco rallado
Hierva el agua, añada la sal
y la harina de maíz. Mueva cons- tantemente hasta que la harina
esté cocida y se forme una masa que se despegue de los lados
de la cacerola. Añada el queso
rallado y deje enfriar. Forme
los rollitos y fríalos.",rollitos de maiz con queso,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-06/ed-1/seq-5/,,,
,,,,,,,"3 libras de pargo
1 1-2 cucharadas de sal
2 cucharadas de jugo de limón
1-4 cucharadita de pimienta
2 tazas de aceite de oliva
4 huevos batidos
Polvo de galleta
Quite el pellejo y las espinas.
Corte en filetes gruesos y adobe con sal, pimienta y limón. Deje en sitió fresco. Humedezca rada
pedazo de pescado frito en huevo batido y envuelva en polvo
de galleta. Fría en aceite hasta
que esté dorado.",pescado a la minuta,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-07/ed-1/seq-5/,,,
,,,,,,,"6 raciones
2 libras de berenjenas
1-2 taza de aceite de oliva
Sal
2 cucharadas de aceite
2 cebollas partidas
2 dientes de ajo
1 cucharadita de sal
1 taza de tomates
1-2 libra de queso parmesano
Rebane las berenjenas sin
mondarlas. Espolvoree con sal y
sofría en media taza de aceite.
Sofría en las dos cucharadas de
aceite, las cebollas, los ajos y
los tomates. En un molde en- grasado ponga una camada de
berenjenas, otra de queso rallado y vierta parte del sofrito.
Repita hasta llenar el molde. Espolvoree con queso. Cueza en
horno de calor moderado o en un caldero a fuego lento por 45
minutos.",berenjenas a la parmesana,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-08/ed-1/seq-5/,,,
,,,,,,,"2 patitos tiernos
mantequilla
sal
pimienta
1 libra de papas
perejil
limón
Limpie los patos, que deben ser
más bien gordos, y déjelos colgados hasta el dia siguiente. Colóquelos en una asadera después
de haberlos untado con bastante
mantequilla, sazónelos con sal y
pimienta a gusto, y póngalos en
el horno para que se doren durante unos treinta minutos. Por
separado hierva las papas cortadas en trozos no muy chicos.
Cuando estén a punto escúrralas
y báñelas en mantequilla derretida, sálpiquelas con perejil picado, póngales algunas rodajas
de limón y sírvalas caliente
acompañando los patos",pato asado a la maitre,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-09/ed-1/seq-5/,,,
,,,,,,,"3 tazas
2 tazas de leche caliente
1 raja de canela
1 cáscara de limón
4 yemas de huevos
10 cucharadas de azúcar
1-4 cucharadita de sal
Hierva juntos la leche, la canela y la cáscara de limón. Bata
las yemas con el azúcar y añada la sal. Agregue la leche caliente poco a poce a las yemas
y mezcle bien.",ponche de la reina,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-11/ed-1/seq-5/,,,
,,,,,,,"8 a 10 raciones
1 1-2 libras de bacalao
1 taza de aceite de oliva
1 cebolla rebanada
2 dientes de ajo
1-2 taza de vinagre
2 hojas de laurel
1 cucharadita de pimienta en
grano
Ponga el bacalao en agua por
algunas horas. Quítele el pellejo
y las espinas y corte en pedazos
pequeños. Escurra, envuelva cada
pedazo en harina y fría en aceite.
Sofría las cebollas y los dientes
de ajo en el aceite. Añada el vinagre, las hojas de laurel y la
pimienta y sofría por unos minutos. Retire del fuego y vierta
sobre el bacalao.",bacalao en escabeche,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-12/ed-1/seq-5/,,,
,,,,,,,"10 croquetas
3 tazas de batatas majadas
1-2 taza de mantequilla
1 cucharadita de sal
2 huevos
1-4 cucharadita de canela
1-4 taza de azúcar
1 huevo batido
1-2 taza de pan rallado
Añada la mantequilla, la sal,
 los huevos, la canela y el azúcar a las batatas majadas. Una bien
hasta que esté suave. Déle forma
a las croquetas con un molde o
en la palma de la mano. Reboce las croquetas. Fría en manteca abundante y caliente. Escurra
 en papel absorbente. Sirva caliente.",croquetas de batata,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-13/ed-1/seq-5/,,,
,,,,,,,"8 a 10 vasos
3-4 taza de avena
7 tazas de agua
1 taza de azúcar
1 cucharadita de vainilla
Ponga la avena en el agua por
media hora y cuele. Endulce y
añada la vainilla. Sirva bien frío
adornado con ruedas de limón",refresco de avena,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-15/ed-1/seq-5/,,,
,,,,,,,"1 queso de Holanda
1 pollo de 2 libras
1 diente de ajo machacado
1 taza de salsa de tomate
3 huevos duros partidos
1-2 taza de aceitunas
1 1-2 cucharadas de sal
4 cucharadas de aceite
1-4 taza de pasas
Se corta una tapa cuadrada en
la parte de arriba del queso y
se saca con cuidado para no
romper la corteza. Se pone el
queso en agua por una horas
para que se ablande, (en agua
caliente, si esta muy duro).
Parta el pollo en presas, adobe
y prepare en fricasé con las
aceitunas, pasas, ceboiia, aceite,
ajo, salsa de tomate y sal. Cuando ej pollo este blando separe
la carne de los huevos y mezcle con los huevos partidos. Rellene
el queso con el pollo y ponga la
tapa, engrasándolo por fuera.
Cueza a fuego lento o en horno
moderado.",queso relleno a la reina,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-16/ed-1/seq-5/,,,
,,,,,,,"1/4 libra de queso americano
6 huevos batidos
1 cucharadita de sal
1/8 cucharadita de pimienta
3 cucharadas de mantequilla
Parta el queso en pedazos pequeños. Rata los huevos lo suficíente para mezclar las claras y
las yemas. Añada el queso y la
sal a los huevos. Derrita la
mantequilla en la sartén y
vierta el huevo. Cueza a fuego
lento revolviedo de vez en cuando. Retire del fuego ruando el
huevo esté cocido. Sirva caliente.",revoltillo de queso,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-18/ed-1/seq-5/,,,
,,,,,,,"1-2 taza de almendras
1 1-2 tazas de agua caliente
2 tazas de agua tibia
1-2 taza de azúcar
Ponga las almendras en el agua caliente 5 minutos para quitar- les la cáscara. Muela en un mortero o er una máquina de mo- ler usando la cuchilla más fina.
Añada el agua tibia y extraiga la leche. Endulce y sirva bien
fría con hiele picado. Adorne coja
hojas de yerbabuena o ruedas de
limón.",horchata de almendras,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-06-23/ed-1/seq-5/,,,
,,,,,,,"6 Raciones
1 1/2 libras de riñones
1 cebolla picada
4 cucharadas de mantequilla o aceite
1/2 cucharada de sal
1/2 cucharadita de pimienta
2 cucharadas de harina de
trigo 1/2 taza de vino Jerez
Limpie los riñones. Parta en pedacitos. Dore la cebolla en la
mantequilla o el aceite y añada los riñones, la sal y la pimienta. Cueza a fuego lento por 20 minutos. Añada el vino. Sirva tan pronto estén.",riñones al jerez,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-08-06/ed-1/seq-5/,,,
,,,,,,,"2 tazas de harina de trigo
1 1/2 cucharadita de sal
2 cucharadas de azúcar
4 cucharaditas de polvo de hor- near
4 cucharadas de mantequilla
2 huevos batidos % taza de leche evaporada
Cierna juntos la harina, la sal,
el azúcar y el polvo de hornear.
Incorpore la mantequilla a la harina cortándola con dos cuchillos. Mezcle la leche con el hue- vo batido y añada a la harina poco a poco, para formar una masa.
Extienda sobre la tabla con el
rodillo para darle % de pulgada
de espesor. Corte en forma de
triángulos, unte encima clara batida y espolvoree con azúcar.
Cueza en horno caliente (450’ F)
por 10 ó 15 minutos.",panecillos para chocolate,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-08-07/ed-1/seq-5/,,,
,,,,,,,"3 libras de robalo
2 cucharadas de sal
ti cucharadita de pimienta
2 cucharadas de jugo de limón
1 taza de aceite de oliva
lti libras de cebollas rebanadas
3 dientes de ajo picados 1 lata de tomates al natural
1 taza de vino seco
Compre pescados como de ti
libra cada uno. Limpíelos y déje- los enteros. Adobe con la sal, la
pimienta y el jugo de limón. Eche
el aceite en una cazuela, y coloque los pescados. Ponga encima
las cebollas, los ajos y los toma- tes. Cueza a fuego lento por 20
minutos. Entonces añada el vino
y tape. Deje cocer como por me- dia hora hasta que el pescado es- té blando.",pescado a la cazuela,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-08-11/ed-1/seq-5/,,,
